name,sku_code,studio_price,main_image,angle_images,publish,is_best_seller,is_featured_product,small_desc,long_desc,highlights,services,specifications,brand_color,size,category,sub_category,ideal_for,brand,type,inventory,sleeve,neck_front,neck_back,opening,fit,style,weave_type,pattern,embellished,embroidered,occasion,age_group,seller,designer,warranty,fabric/material,fabric_care/care,ean_upc,vat,measuring_unit,dimension_unit,package_length,package_width,package_height,package_weight,pack_of,sales_package,meta_desc,meta_keywords,disclaimer,is_rent,is_sell,categories_id
Sri Shringarr Fashion kundan borla for women BO125ON,BO125ON,800,BO125ON-800 (11).jpg,"BO125ON (1).jpg, BO125ON-800 (7).jpg, BO125ON (3).jpg",1,,,,"•Kundan and vilandi chand borla with white, red and gold combination. 
 •Special design for brides who love to wear heavy chand tikka with borla.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Red",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Kundan/Polki,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Kundan and vilandi chand borla for women BO108AON,BO108AON,1500,BO108AON   (3).jpg,"BO108AON-1500 (2).jpg, BO108AON   (1).jpg, BO108AON   (2).jpg",1,,,,"•Kundan and vilandi chand borla With red, green & gold combination. 
 •Special design for brides who love to wear heavy chand tikka with borla.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Red, Green",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Kundan and vilandi chand borla for women BO108BON,BO108BON,1500,BO108BON-1500.jpg,"BO108BON (4).jpg, BO108BON  1500 (2).jpg",1,,,,"•Kundan and vilandi chand borla With red, green & gold combination. 
 •Special design for brides who love to wear heavy chand tikka with borla.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Red, Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Kundan and vilandi chand borla for women BO108CON,BO108CON,1500,BO108CON-1500 (1).jpg,"BO108CON  (2).jpg, BO108CON (2).jpg",1,,,,"•Kundan and vilandi chand borla With red, green & gold combination. 
 •Special design for brides who love to wear heavy chand tikka with borla.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Red, Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Kundan and vilandi chand borla for women BO108ON,BO108ON,1500,BO108ON (3).jpg,"BO108ON  (6).jpg, BO108ON  (7).jpg",1,,,,"•Kundan and vilandi chand borla with white gold combination. 
 •Special design for brides who love to wear heavy chand tikka with borla.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla for women BO109AON,BO109AON,500,BO109AON (2) C.jpg,"BO109AON (4) C.jpg, BO109AON (3) C.jpg",1,,,,"•Kundan borla with gold & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla for women BO109BON,BO109BON,500,BO109BON-500.jpg,"BO109BON   500 (1).jpg, BO109BON   500 (2).jpg",1,,,,"•Kundan borla with gold, rhodolite & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Rhodolite",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla for women BO110AON,BO110AON,500,BO110AON-500 (2).jpg,"BO110AON  500 (1).jpg, BO110AON  500 (2).jpg",1,,,,"•Kundan borla with gold, rhodolite & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Rhodolite",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla for women BO111AON,BO111AON,500,BO111AON-500.jpg,"BO111AON   500 (1).jpg, BO111AON   500 (2).jpg",1,,,,"•Kundan borla with gold & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla for women BO111BON,BO111BON,500,BO111BON (2)  C.jpg,"BO111BON (6)  C.jpg, BO111BON (4)  C.jpg",1,,,,"•Kundan borla with gold, rhodolite & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White, Rhodolite",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla & Damni for women BO112ON,BO112ON,900,BO112ON-900  C (8).jpg,"BO112ON-900  C (1).jpg, BO112ON-900  C (3).jpg, BO112ON-900  C (2).jpg",1,,,,"•Kundan borla with gold & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla & damni for women BO113ON,BO113ON,800,BO113ON.jpg,"BO113ON-800 (2).jpg, BO113ON (1).jpg, BO113ON  800 (2).jpg",1,,,,"•Kundan borla with gold, ruby & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Semi Precious Ruby & Pearl,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan chand borla for women BO114ON,BO114ON,2000,BO114ON (3).jpg,"BO114ON-2000 (2).jpg, BO114ON  2000 (1).jpg, BO114ON  2000 (2).jpg",1,,,,"•Kundan and vilandi chand borla With red, green & gold combination. 
 •Special design for brides who love to wear heavy chand tikka with borla.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,13,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla & damni for women BO115AON,BO115AON,900,BO115AON (3).jpg,"BO115AON   900 (1).jpg, BO115AON   900 (2).jpg",1,,,,"•Kundan borla with gold & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini",,,,"Gold, White",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,7,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla & Damni for woman BO115BON,BO115BON,900,BO115BON-900.jpg,"BO115BON  900  (7).jpg, BO115BON (3).jpg",1,,,,"•Kundan borla with gold, red & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini",,,,"Gold,Red & Moti",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,23,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion kundan borla & Damni for woman BO115CON,BO115CON,900,BO115CON-900 (1).jpg,"BO115CON-900 (2).jpg, BO115CON  900  (1).jpg, BO115CON (2).jpg",1,,,,"•Kundan borla with gold, red, green & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini",,,,"Red,Green Moti & Gold",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Kundan and antique chand borla for women BO116ON,BO116ON,800,BO116ON  (3).jpg,"BO116ON   800 (2).jpg, BO116ON   800 (4).jpg",1,,,,"•Antique Kundan borla with gold & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini",,,,"Gold, white",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Gold, Moti, Chaton stone","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Kundan and antique chand borla for women BO117AON,BO117AON,600,BO117AON (3).jpg,"BO117AON-600  C (2).jpg, BO117AON-600  C (3).jpg",1,,,,"•Antique Kundan borla with gold, ruby, green & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini",,,,Gold &Ruby & Moti,,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Gold & Moti& Chaton stone,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Kundan and antique chand borla for women BO117BON,BO117BON,600,BO117BON (6)  C.jpg,"BO117BON (5)  C.jpg, BO117BON (13)  C.jpg, BO117BON (11)  C.jpg",1,,,,"•Antique Kundan borla with gold, ruby, green & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini",,,,"Gold,ruby,Green Moti",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,17,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Gold & Moti& Chaton stone,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion Kundan and antique chand borla for women BO118ON,BO118ON,800,BO118ON (6) C.jpg,"BO118ON (5) C.jpg, BO118ON (7) C.jpg, BO118ON (8) C.jpg",1,,,,"•Antique Kundan borla with gold, ruby, green & moti combination.
 •This design is inspired from rajasthani culture.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini",,,,"Gold,ruby,Green Moti",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Gold & Moti& Chaton stone,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,30
Sri Shringarr Fashion american diamond borla for women BO127ON,BO127ON,500,BO127ON- (6).jpg,"BO127ON- (4).jpg, BO127ON- (2).jpg, BO127ON- (1).jpg",1,,,,"•Sri Shringarr Fashion american diamond borla designed by Yosshita & Neha. 
 •American Diamond borla with gold & silver polish chain. 
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with American Diamond Chandelier Earrings for a perfect party/wedding look.",,,,"White, Gold & Silver",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"White, Gold & Silver","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,,,,30
Sri Shringarr Fashion american diamond borla for women BO128ON,BO128ON,500,BO128ON- (5).jpg,"BO128ON- (2).jpg, BO128ON-500 (2).jpg, BO128ON-500 (9).jpg",1,,,,"•Sri Shringarr Fashion american diamond borla designed by Yosshita & Neha. 
 •American Diamond borla with gold & silver polish chain.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with American Diamond Chandelier Earrings for a perfect party/wedding look.",,,,"White, Gold & Silver",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,6,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"White, Gold & Silver","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,,,,30
Sri Shringarr Fashion american diamond borla for women BO130ON,BO130ON,500,BO130ON- (7).jpg,"BO130ON-500 (8).jpg, BO130ON- (2).jpg, BO130ON-500 (9).jpg",1,,,,"•Sri Shringarr Fashion american diamond borla designed by Yosshita & Neha. 
 •American Diamond borla with gold & silver polish chain.
 •This will match well with lehengas and heavy ethnic outfits.
 •Just combine this borla with American Diamond Chandelier Earrings for a perfect party/wedding look.",,,,"White, Gold & Silver",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,4,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"White, Gold & Silver","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO135ON,BO135ON,800,BO135ON-800 (48).jpg,"BO135ON-800  C (3).jpg, BO135ON-800  C (5).jpg, BO135ON-800  C (4).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan, Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini.",,,,"Gold, White, Red, Green",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,4,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan, Stone & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO136ON,BO136ON,300,BO136ON-300  C (1).jpg,"BO136ON-300  C (4).jpg, BO136ON-300  C (5).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan, Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini.",,,,"Gold, White, Red, Green",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,10,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan, Stone & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
Sri Shringarr Fashion Traditional Micro Gold Polished Semi Precious Kundan & Pearl Maang Tikka/ Matha patti/ Tikka/Borla/Damini for Women. BO137ON,BO137ON,300,BO137ON-300 (42).jpg,"BO137ON-300 (29).jpg, BO137ON-300 (13).jpg, BO137ON-300 (9).jpg",1,,,,"• Sri Shringarr Fashion Women's Real Look, Traditional Micro Gold Polished Semi Precious Kundan, Stone & Pearl Maang Tikka/ Matha patti/ Tikka/Borla designed by Yosshita & Neha. 
 • If you want to mesmerize those beholders at the next wedding or engagement party, then this Maang Tikka/ Matha patti/ Tikka/Borla from Sri Shringarr Fashion Studio is what you need. 
 • Featuring attractive designs, this Maang Tikka/ Matha patti/ Tikka/Borla can look elegant and stylish when worn with Anarkali, Lehengas Or Sarees. 
 • So enhance your style quotient on almost any occasion by wearing this Maang Tikka/ Matha patti/ Tikka/Borla. 
 • It has Copper metal base.
 •This design is inspired from rajasthani culture.
 •Just combine this borla with nice jhumkas.
 •Comes with attached pearl damini.",,,,"Gold, White, Red, Green",,Jewellery,Borla,Women,Sri Shringarr Fashion Studio,,12,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan, Stone & Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cm,inch,3.5,4,1.5,,1,1 Borla,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings.,,,30
